TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency,workflowRunId,workflowStepId
2026-05-15 14:00:44,1778853644529,race-gemini.vercel.app/api/get-agency-subscription,GET,,401,qnqx7-1778853644529-23df66e111c5,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/get-agency-subscription,race-gemini.vercel.app,race-gemini-lse7d9ftt-jochenvandenbroele-5976s-projects.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,6,iad1,256,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ12962WB5KT578ZC8R463,TYxA3Bq3LVAv,1,,
2026-05-15 14:00:44,1778853644798,race-gemini.vercel.app/api/assign,GET,experiment=hero-cta-test,500,qmfdh-1778853644529-e98afb57ff8d,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",error,production,main,MISS,function,/api/assign,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,,,,,"(node:4) Warning: To load an ES module, set ""type"": ""module"" in the package.json or use the .mjs extension.
(Use `node --trace-warnings ...` to show where the warning was created)
SyntaxError: Unexpected reserved word
    at compileSourceTextModule (node:internal/modules/esm/utils:346:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:146:18)
    at #translate (node:internal/modules/esm/loader:497:12)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:544:27)
    at async ModuleJob._link (node:internal/modules/esm/module_job:148:19)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,,,,,
2026-05-15 14:00:44,1778853644529,race-gemini.vercel.app/api/assign,GET,experiment=hero-cta-test,500,qmfdh-1778853644529-e98afb57ff8d,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/assign,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,198,iad1,-1,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ1299EXYEZGCC391XF8HM,,-1,,
2026-05-15 14:00:44,1778853644690,race-gemini.vercel.app/api/track,POST,,500,slgz4-1778853644518-7b6bc9857f50,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",error,production,main,MISS,function,/api/track,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,,,,,"Error tracking event: error: relation ""user_events"" does not exist
    at /var/task/node_modules/pg/lib/client.js:631:17
    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
    at async Object.handler (/var/task/api/track.js:27:5)
    at async r (/opt/rust/nodejs.js:2:15572)
    at async Server.<anonymous> (/opt/rust/nodejs.js:2:11594)
    at async Server.<anonymous> (/opt/rust/nodejs.js:17:10685) {
  length: 110,
  severity: 'ERROR',
  code: '42P01',
  detail: undefined,
  hint: undefined,
  position: '20',
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: 'parse_relation.c',
  line: '1449',
  routine: 'parserOpenTable'
}",prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,,,,,
2026-05-15 14:00:44,1778853644518,race-gemini.vercel.app/api/track,POST,,500,slgz4-1778853644518-7b6bc9857f50,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/track,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,100,iad1,262,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ128VYWTY8GMXXPDSZR9B,fhkQlOp4N2rJ,1,,
2026-05-15 14:00:44,1778853644539,race-gemini.vercel.app/api/track,POST,,500,2wtmw-1778853644377-d44bcd0a4074,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",error,production,main,MISS,function,/api/track,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,,,,,"Error tracking event: error: relation ""user_events"" does not exist
    at /var/task/node_modules/pg/lib/client.js:631:17
    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
    at async Object.handler (/var/task/api/track.js:27:5)
    at async r (/opt/rust/nodejs.js:2:15572)
    at async Server.<anonymous> (/opt/rust/nodejs.js:2:11594)
    at async Server.<anonymous> (/opt/rust/nodejs.js:17:10685) {
  length: 110,
  severity: 'ERROR',
  code: '42P01',
  detail: undefined,
  hint: undefined,
  position: '20',
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: 'parse_relation.c',
  line: '1449',
  routine: 'parserOpenTable'
}",prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,,,,,
2026-05-15 14:00:44,1778853644377,race-gemini.vercel.app/api/track,POST,,500,2wtmw-1778853644377-d44bcd0a4074,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/track,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,101,iad1,262,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ124GBHMTPN3TTYR0T6N9,fhkQlOp4N2rJ,1,,
2026-05-15 14:00:44,1778853644524,race-gemini.vercel.app/api/track,POST,,500,jv8gb-1778853644361-28aee718324c,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",error,production,main,MISS,function,/api/track,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,,,,,"Error tracking event: error: relation ""user_events"" does not exist
    at /var/task/node_modules/pg/lib/client.js:631:17
    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
    at async Object.handler (/var/task/api/track.js:27:5)
    at async r (/opt/rust/nodejs.js:2:15572)
    at async Server.<anonymous> (/opt/rust/nodejs.js:2:11594)
    at async Server.<anonymous> (/opt/rust/nodejs.js:17:10685) {
  length: 110,
  severity: 'ERROR',
  code: '42P01',
  detail: undefined,
  hint: undefined,
  position: '20',
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: 'parse_relation.c',
  line: '1449',
  routine: 'parserOpenTable'
}",prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,,,,,
2026-05-15 14:00:44,1778853644361,race-gemini.vercel.app/api/track,POST,,500,jv8gb-1778853644361-28aee718324c,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/track,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,99,iad1,259,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ123XGF05T4FRG9V5BXRT,OQrhHHmgDUkI,1,,
2026-05-15 14:00:44,1778853644356,race-gemini.vercel.app/api/get-agency-credit-history,GET,,401,pwjgv-1778853644356-70a2eb6b6f11,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/get-agency-credit-history,race-gemini.vercel.app,race-gemini-lse7d9ftt-jochenvandenbroele-5976s-projects.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,6,iad1,244,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ123RRBFF3QR4P7E1DF3X,WLCLBXp149mK,1,,
2026-05-15 14:00:44,1778853644356,race-gemini.vercel.app/api/get-agency-subscription,GET,,401,fznfg-1778853644356-87e0bc60e1db,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/get-agency-subscription,race-gemini.vercel.app,race-gemini-lse7d9ftt-jochenvandenbroele-5976s-projects.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,6,iad1,256,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ123TDGZ5X76P2S583QP6,TYxA3Bq3LVAv,1,,
2026-05-15 14:00:44,1778853644571,race-gemini.vercel.app/api/assign,GET,experiment=hero-cta-test,500,pwdgk-1778853644351-625dcc799fb0,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",error,production,main,MISS,function,/api/assign,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,,,,,"(node:4) Warning: To load an ES module, set ""type"": ""module"" in the package.json or use the .mjs extension.
(Use `node --trace-warnings ...` to show where the warning was created)
SyntaxError: Unexpected reserved word
    at compileSourceTextModule (node:internal/modules/esm/utils:346:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:146:18)
    at #translate (node:internal/modules/esm/loader:497:12)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:544:27)
    at async ModuleJob._link (node:internal/modules/esm/module_job:148:19)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,,,,,
2026-05-15 14:00:44,1778853644351,race-gemini.vercel.app/api/assign,GET,experiment=hero-cta-test,500,pwdgk-1778853644351-625dcc799fb0,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/assign,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,149,iad1,-1,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ123KTQ23X6186JNBGRFQ,,-1,,
2026-05-15 14:00:44,1778853644197,race-gemini.vercel.app/api/track,POST,,500,9nmhb-1778853644036-366d529b4e4e,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",error,production,main,MISS,function,/api/track,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,,,,,"Error tracking event: error: relation ""user_events"" does not exist
    at /var/task/node_modules/pg/lib/client.js:631:17
    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
    at async Object.handler (/var/task/api/track.js:27:5)
    at async r (/opt/rust/nodejs.js:2:15572)
    at async Server.<anonymous> (/opt/rust/nodejs.js:2:11594)
    at async Server.<anonymous> (/opt/rust/nodejs.js:17:10685) {
  length: 110,
  severity: 'ERROR',
  code: '42P01',
  detail: undefined,
  hint: undefined,
  position: '20',
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: 'parse_relation.c',
  line: '1449',
  routine: 'parserOpenTable'
}",prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,,,,,
2026-05-15 14:00:44,1778853644036,race-gemini.vercel.app/api/track,POST,,500,9nmhb-1778853644036-366d529b4e4e,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/track,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,100,iad1,259,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ11SRVF1WTWRC4BWS1MV8,OQrhHHmgDUkI,1,,
2026-05-15 14:00:44,1778853644229,race-gemini.vercel.app/api/assign,GET,experiment=hero-cta-test,500,nlgwg-1778853644015-2db61fc3f34a,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",error,production,main,MISS,function,/api/assign,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,,,,,"(node:4) Warning: To load an ES module, set ""type"": ""module"" in the package.json or use the .mjs extension.
(Use `node --trace-warnings ...` to show where the warning was created)
SyntaxError: Unexpected reserved word
    at compileSourceTextModule (node:internal/modules/esm/utils:346:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:146:18)
    at #translate (node:internal/modules/esm/loader:497:12)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:544:27)
    at async ModuleJob._link (node:internal/modules/esm/module_job:148:19)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,,,,,
2026-05-15 14:00:44,1778853644015,race-gemini.vercel.app/api/assign,GET,experiment=hero-cta-test,500,nlgwg-1778853644015-2db61fc3f34a,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/assign,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,145,iad1,-1,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ11S603T06DY4DRZQMN4Z,,-1,,
2026-05-15 14:00:44,1778853644015,race-gemini.vercel.app/api/get-agency-credit-history,GET,,401,mbrnz-1778853644015-559a3c4edbaa,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/get-agency-credit-history,race-gemini.vercel.app,race-gemini-lse7d9ftt-jochenvandenbroele-5976s-projects.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,7,iad1,244,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ11S6ZSGCXJTXB3M7QF8Z,WLCLBXp149mK,1,,
2026-05-15 14:00:44,1778853644178,race-gemini.vercel.app/api/track,POST,,500,m2tkt-1778853644015-2dff9f556989,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",error,production,main,MISS,function,/api/track,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,,,,,"Error tracking event: error: relation ""user_events"" does not exist
    at /var/task/node_modules/pg/lib/client.js:631:17
    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
    at async Object.handler (/var/task/api/track.js:27:5)
    at async r (/opt/rust/nodejs.js:2:15572)
    at async Server.<anonymous> (/opt/rust/nodejs.js:2:11594)
    at async Server.<anonymous> (/opt/rust/nodejs.js:17:10685) {
  length: 110,
  severity: 'ERROR',
  code: '42P01',
  detail: undefined,
  hint: undefined,
  position: '20',
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: 'parse_relation.c',
  line: '1449',
  routine: 'parserOpenTable'
}",prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,,,,,
2026-05-15 14:00:44,1778853644015,race-gemini.vercel.app/api/track,POST,,500,m2tkt-1778853644015-2dff9f556989,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/track,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,101,iad1,262,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ11S7VZFC31NJSTKHPHT4,fhkQlOp4N2rJ,1,,
2026-05-15 14:00:44,1778853644015,race-gemini.vercel.app/api/get-agency-subscription,GET,,401,4pxsh-1778853644015-26b35fa38a88,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/get-agency-subscription,race-gemini.vercel.app,race-gemini-lse7d9ftt-jochenvandenbroele-5976s-projects.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,6,iad1,256,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ11S2W3W37J5MZR1RWPN6,TYxA3Bq3LVAv,1,,
2026-05-15 14:00:43,1778853643985,race-gemini.vercel.app/api/track,POST,,500,k9j5d-1778853643834-0623d094eecc,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",error,production,main,MISS,function,/api/track,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,,,,,"Error tracking event: error: relation ""user_events"" does not exist
    at /var/task/node_modules/pg/lib/client.js:631:17
    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
    at async Object.handler (/var/task/api/track.js:27:5)
    at async r (/opt/rust/nodejs.js:2:15572)
    at async Server.<anonymous> (/opt/rust/nodejs.js:2:11594)
    at async Server.<anonymous> (/opt/rust/nodejs.js:17:10685) {
  length: 110,
  severity: 'ERROR',
  code: '42P01',
  detail: undefined,
  hint: undefined,
  position: '20',
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: 'parse_relation.c',
  line: '1449',
  routine: 'parserOpenTable'
}",prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,,,,,
2026-05-15 14:00:43,1778853643834,race-gemini.vercel.app/api/track,POST,,500,k9j5d-1778853643834-0623d094eecc,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/track,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,96,iad1,262,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ11G966F78Y1DWMBM9ZD4,fhkQlOp4N2rJ,3,,
2026-05-15 14:00:43,1778853643966,race-gemini.vercel.app/api/track,POST,,500,v5psz-1778853643810-ad0e6b8363a7,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",error,production,main,MISS,function,/api/track,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,,,,,"Error tracking event: error: relation ""user_events"" does not exist
    at /var/task/node_modules/pg/lib/client.js:631:17
    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
    at async Object.handler (/var/task/api/track.js:27:5)
    at async r (/opt/rust/nodejs.js:2:15572)
    at async Server.<anonymous> (/opt/rust/nodejs.js:2:11594)
    at async Server.<anonymous> (/opt/rust/nodejs.js:17:10685) {
  length: 110,
  severity: 'ERROR',
  code: '42P01',
  detail: undefined,
  hint: undefined,
  position: '20',
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: 'parse_relation.c',
  line: '1449',
  routine: 'parserOpenTable'
}",prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,,,,,
2026-05-15 14:00:43,1778853643810,race-gemini.vercel.app/api/track,POST,,500,v5psz-1778853643810-ad0e6b8363a7,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/track,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,95,iad1,262,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ11G966F78Y1DWMBM9ZD4,fhkQlOp4N2rJ,3,,
2026-05-15 14:00:44,1778853644005,race-gemini.vercel.app/api/assign,GET,experiment=hero-cta-test,500,zw89p-1778853643804-54058c61aa7e,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",error,production,main,MISS,function,/api/assign,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,,,,,"(node:4) Warning: To load an ES module, set ""type"": ""module"" in the package.json or use the .mjs extension.
(Use `node --trace-warnings ...` to show where the warning was created)
SyntaxError: Unexpected reserved word
    at compileSourceTextModule (node:internal/modules/esm/utils:346:16)
    at ModuleLoader.moduleStrategy (node:internal/modules/esm/translators:146:18)
    at #translate (node:internal/modules/esm/loader:497:12)
    at ModuleLoader.loadAndTranslate (node:internal/modules/esm/loader:544:27)
    at async ModuleJob._link (node:internal/modules/esm/module_job:148:19)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.",prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,,,,,
2026-05-15 14:00:43,1778853643804,race-gemini.vercel.app/api/assign,GET,experiment=hero-cta-test,500,zw89p-1778853643804-54058c61aa7e,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/assign,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,134,iad1,-1,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ11JG9VYQP3MBKW1QMK42,,-1,,
2026-05-15 14:00:43,1778853643804,race-gemini.vercel.app/api/get-agency-subscription,GET,,401,hwcd9-1778853643804-30ecec72bc41,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/get-agency-subscription,race-gemini.vercel.app,race-gemini-lse7d9ftt-jochenvandenbroele-5976s-projects.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,6,iad1,256,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ11JFT5Q8FZ2A8KAPFBBP,TYxA3Bq3LVAv,1,,
2026-05-15 14:00:43,1778853643804,race-gemini.vercel.app/api/get-agency-credit-history,GET,,401,4pxsh-1778853643804-66bb3b5a2bcc,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/get-agency-credit-history,race-gemini.vercel.app,race-gemini-lse7d9ftt-jochenvandenbroele-5976s-projects.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,5,iad1,244,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ11JGSWWYX6BHB2EKZM4Q,WLCLBXp149mK,1,,
2026-05-15 14:00:43,1778853643893,race-gemini.vercel.app/api/track,POST,,500,c429v-1778853643732-0748e80d1f94,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",error,production,main,MISS,function,/api/track,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,,,,,"Error tracking event: error: relation ""user_events"" does not exist
    at /var/task/node_modules/pg/lib/client.js:631:17
    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
    at async Object.handler (/var/task/api/track.js:27:5)
    at async r (/opt/rust/nodejs.js:2:15572)
    at async Server.<anonymous> (/opt/rust/nodejs.js:2:11594)
    at async Server.<anonymous> (/opt/rust/nodejs.js:17:10685) {
  length: 110,
  severity: 'ERROR',
  code: '42P01',
  detail: undefined,
  hint: undefined,
  position: '20',
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: 'parse_relation.c',
  line: '1449',
  routine: 'parserOpenTable'
}",prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,,,,,
2026-05-15 14:00:43,1778853643732,race-gemini.vercel.app/api/track,POST,,500,c429v-1778853643732-0748e80d1f94,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/track,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,96,iad1,262,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ11G966F78Y1DWMBM9ZD4,fhkQlOp4N2rJ,3,,
2026-05-15 14:00:43,1778853643874,race-gemini.vercel.app/api/track,POST,,500,769pw-1778853643709-41aad0044fd0,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",error,production,main,MISS,function,/api/track,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,,,,,"Error tracking event: error: relation ""user_events"" does not exist
    at /var/task/node_modules/pg/lib/client.js:631:17
    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)
    at async Object.handler (/var/task/api/track.js:27:5)
    at async r (/opt/rust/nodejs.js:2:15572)
    at async Server.<anonymous> (/opt/rust/nodejs.js:2:11594)
    at async Server.<anonymous> (/opt/rust/nodejs.js:17:10685) {
  length: 110,
  severity: 'ERROR',
  code: '42P01',
  detail: undefined,
  hint: undefined,
  position: '20',
  internalPosition: undefined,
  internalQuery: undefined,
  where: undefined,
  schema: undefined,
  table: undefined,
  column: undefined,
  dataType: undefined,
  constraint: undefined,
  file: 'parse_relation.c',
  line: '1449',
  routine: 'parserOpenTable'
}",prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,,,,,
2026-05-15 14:00:43,1778853643709,race-gemini.vercel.app/api/track,POST,,500,769pw-1778853643709-41aad0044fd0,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/145.0.7632.6 Safari/537.36",,production,main,MISS,function,/api/track,race-gemini.vercel.app,race-gemini.vercel.app,dpl_8Um3oUuyFyozWKgqDhp2rMZadroh,101,iad1,259,2048,,prj_ZFrhNQpjPIH9DLVlgPok89xB5tbu,,,01KRNZ11FJ0WZ7HHGBDQM8G93V,OQrhHHmgDUkI,1,,
